MDDS Sub_DT,SUB-DISTRICT NAME,MDDS DTC
2044.0,Na-Duar,306.0
2045.0,Biswanath,306.0
2046.0,Helem,306.0
2047.0,Gohpur,306.0
0.0,Lakhimpur,307.0
2048.0,Narayanpur,307.0
2049.0,Bihpuria,307.0
2050.0,Naobaicha,307.0
2051.0,Kadam,307.0
2052.0,North Lakhimpur,307.0
2053.0,Dhakuakhana (Pt),307.0
2054.0,Subansiri (Pt),307.0
0.0,Dhemaji,308.0
2055.0,Dhemaji,308.0
2056.0,Sissibargaon,308.0
2057.0,Jonai,308.0
2053.0,Dhakuakhana (Pt),308.0
2054.0,Subansiri (Pt),308.0
2058.0,Gogamukh,308.0
0.0,Tinsukia,309.0
2059.0,Sadiya,309.0
2060.0,Doom Dooma,309.0
2061.0,Tinsukia,309.0
2062.0,Margherita,309.0
0.0,Dibrugarh,310.0
2063.0,Dibrugarh West,310.0
2064.0,Dibrugarh East,310.0
2065.0,Chabua,310.0
2066.0,Tengakhat,310.0
2067.0,Moran,310.0
2068.0,Tingkhong,310.0
2069.0,Naharkatiya,310.0
0.0,Sivasagar,311.0
2070.0,Dimow,311.0
2071.0,Sivasagar,311.0
2072.0,Amguri,311.0
2073.0,Nazira,311.0
2074.0,Sonari,311.0
2075.0,Mahmora,311.0
0.0,Jorhat,312.0
2076.0,Majuli,312.0
2077.0,Jorhat West,312.0
2078.0,Jorhat East,312.0
2079.0,Teok,312.0
2080.0,Titabor,312.0
2081.0,Mariani,312.0
0.0,Golaghat,313.0
2082.0,Bokakhat,313.0
2083.0,Khumtai,313.0
2084.0,Dergaon,313.0
2085.0,Golaghat,313.0
2086.0,Morangi,313.0
2087.0,Sarupathar,313.0
0.0,Karbi Anglong,314.0
2088.0,Donka,314.0
2089.0,Diphu,314.0
2090.0,Phuloni,314.0
2091.0,Silonijan,314.0
0.0,Dima Hasao,315.0
2092.0,Umrangso,315.0
2093.0,Haflong,315.0
2094.0,Mahur,315.0
2095.0,Maibong,315.0
0.0,Cachar,316.0
2096.0,Katigora,316.0
2097.0,Silchar,316.0
2098.0,Udarbond,316.0
2099.0,Sonai,316.0
2100.0,Lakhipur,316.0
0.0,Karimganj,317.0
2101.0,Karimganj,317.0
2102.0,Badarpur,317.0
2103.0,Nilambazar,317.0
2104.0,Patharkandi,317.0
2105.0,Ramkrishna Nagar,317.0
0.0,Hailakandi,318.0
2106.0,Algapur,318.0
2107.0,Hailakandi,318.0
2108.0,Lala,318.0
2109.0,Katlichara,318.0
0.0,Bongaigaon,319.0
2110.0,Bongaigaon (Pt),319.0
2111.0,Boitamari,319.0
2112.0,Srijangram,319.0
2115.0,Bijni (Pt),319.0
2114.0,Sidli (Pt),319.0
0.0,Chirang,320.0
2004.0,Kokrajhar (Pt),320.0
2113.0,Bengtol,320.0
2114.0,Sidli (Pt),320.0
2110.0,Bongaigaon (Pt),320.0
,,320.0
2115.0,Bijni (Pt),320.0
2018.0,Barnagar (Pt),320.0
0.0,Kamrup,321.0
2141.0,Goreswar (Pt),321.0
2116.0,Rangia (Pt),321.0
2117.0,Koya,321.0
2118.0,Kamalpur,321.0
2119.0,Hajo,321.0
2120.0,Chhaygaon,321.0
2121.0,Goroimari,321.0
2122.0,Chamaria,321.0
2123.0,Nagarbera,321.0
2124.0,Boko,321.0
2125.0,Palasbari,321.0
2126.0,North Guwahati (Pt),321.0
0.0,Kamrup Metropolitan,322.0
2127.0,Azara,322.0
2126.0,North Guwahati (Pt),322.0
2128.0,Guwahati,322.0
2129.0,Dispur,322.0
2130.0,Sonapur,322.0
2131.0,Chandrapur,322.0
0.0,Nalbari,323.0
2142.0,Barama (Pt),323.0
2132.0,Tihu (Pt),323.0
2133.0,Pachim Nalbari,323.0
2134.0,Barkhetri,323.0
2135.0,Barbhag,323.0
2136.0,Nalbari,323.0
2137.0,Banekuchi,323.0
2138.0,Ghograpar (Pt),323.0
2139.0,Baganpara (Pt),323.0
0.0,Baksa,324.0
2018.0,Barnagar (Pt),324.0
2024.0,Bajali (Pt),324.0
2025.0,Sarupeta (Pt),324.0
2140.0,Jalah (Pt),324.0
2141.0,Goreswar (Pt),324.0
2116.0,Rangia (Pt),324.0
2142.0,Barama (Pt),324.0
2132.0,Tihu (Pt),324.0
2138.0,Ghograpar (Pt),324.0
2143.0,Baska,324.0
2139.0,Baganpara (Pt),324.0
2144.0,Tamulpur,324.0
2146.0,Pathorighat (Pt),324.0
0.0,Darrang,325.0
2145.0,Khoirabari (Pt),325.0
2146.0,Pathorighat (Pt),325.0
2147.0,Sipajhar,325.0
2148.0,Mangaldoi (Pt),325.0
2150.0,Kalaigaon (Pt),325.0
2149.0,Dalgaon (Pt),325.0
0.0,Udalguri,326.0
2145.0,Khoirabari (Pt),326.0
2146.0,Pathorighat (Pt),326.0
2148.0,Mangaldoi (Pt),326.0
2150.0,Kalaigaon (Pt),326.0
2149.0,Dalgaon (Pt),326.0
2151.0,Harisinga,326.0
2152.0,Udalguri,326.0
2153.0,Mazbat,326.0
2041.0,Dhekiajuli (Pt),326.0
0.0,WEST BENGAL,0.0
0.0,Darjiling ,327.0
2154.0,Darjeeling Pulbazar,327.0
2155.0,Rangli Rangliot,327.0
2156.0,Kalimpong -I,327.0
2157.0,Kalimpong - II,327.0
2158.0,Gorubathan,327.0
2159.0,Jorebunglow Sukiapokhri,327.0
2160.0,Mirik,327.0
2161.0,Kurseong,327.0
2162.0,Matigara ,327.0
2163.0,Naxalbari,327.0
2164.0,Phansidewa,327.0
2165.0,Kharibari,327.0
0.0,Jalpaiguri ,328.0
2166.0,Rajganj,328.0
2167.0,Mal,328.0
2168.0,Matiali,328.0
2169.0,Nagrakata,328.0
2170.0,Madarihat,328.0
2171.0,Kalchini,328.0
2172.0,Kumargram,328.0
2173.0,Alipurduar - I,328.0
2174.0,Alipurduar - II,328.0
2175.0,Falakata,328.0
2176.0,Dhupguri,328.0
2177.0,Maynaguri,328.0
2178.0,Jalpaiguri,328.0
0.0,Koch Bihar ,329.0
2179.0,Haldibari,329.0
2180.0,Mekliganj,329.0
2181.0,Mathabhanga - I,329.0
2182.0,Mathabhanga - II,329.0
2183.0,Cooch Behar - I,329.0
2184.0,Cooch Behar - II,329.0
2185.0,Tufanganj - I,329.0
2186.0,Tufanganj - II,329.0
2187.0,Dinhata - I,329.0
2188.0,Dinhata - II,329.0
2189.0,Sitai,329.0
2190.0,Sitalkuchi,329.0
0.0,Uttar Dinajpur,330.0
2191.0,Chopra,330.0
2192.0,Islampur,330.0
2193.0,Goalpokhar - I,330.0
2194.0,Goalpokhar - II,330.0
2195.0,Karandighi,330.0
2196.0,Raiganj,330.0
2197.0,Hemtabad,330.0
2198.0,Kaliaganj,330.0
2199.0,Itahar,330.0
0.0,Dakshin Dinajpur,331.0
2200.0,Kushmundi,331.0
2201.0,Gangarampur,331.0
2202.0,Kumarganj,331.0
2203.0,Hilli,331.0
2204.0,Balurghat,331.0
99999.0,Area not under any Sub-district,331.0
2205.0,Tapan,331.0
2206.0,Bansihari,331.0
2207.0,Harirampur,331.0
0.0,Maldah ,332.0
2208.0,Harischandrapur - I,332.0
2209.0,Harischandrapur - II,332.0
2210.0,Chanchal - I,332.0
2211.0,Chanchal - II,332.0
2212.0,Ratua - I,332.0
2213.0,Ratua - II,332.0
2214.0,Gazole,332.0
2215.0,Bamangola,332.0
2216.0,Habibpur,332.0
2217.0,Maldah (Old),332.0
2218.0,English Bazar,332.0
2219.0,Manikchak,332.0
2220.0,Kaliachak - I,332.0
2221.0,Kaliachak - II,332.0
2222.0,Kaliachak - III,332.0
0.0,Murshidabad ,333.0
2223.0,Farakka,333.0
2224.0,Samserganj,333.0
2225.0,Suti - I,333.0
2226.0,Suti - II,333.0
2227.0,Raghunathganj - I,333.0
2228.0,Raghunathganj - II,333.0
2229.0,Lalgola,333.0
2230.0,Sagardighi,333.0
2231.0,Bhagawangola - I,333.0
2232.0,Bhagawangola - II,333.0
2233.0,Raninagar - II,333.0
2234.0,Jalangi,333.0
2235.0,Domkal,333.0
2236.0,Raninagar - I,333.0
2237.0,Murshidabad Jiaganj,333.0
2238.0,Nabagram,333.0
2239.0,Khargram,333.0
2240.0,Kandi,333.0
2241.0,Berhampore,333.0
2242.0,Hariharpara,333.0
2243.0,Nawda,333.0
2244.0,Beldanga - I,333.0
2245.0,Beldanga - II,333.0
2246.0,Bharatpur - II,333.0
2247.0,Bharatpur - I,333.0
2248.0,Burwan,333.0
0.0,Birbhum,334.0
2249.0,Murarai - I,334.0
2250.0,Murarai - II,334.0
2251.0,Nalhati - I,334.0
2252.0,Nalhati - II,334.0
2253.0,Rampurhat - I,334.0
2254.0,Rampurhat - II,334.0
2255.0,Mayureswar - I,334.0
2256.0,Mayureswar - II,334.0
2257.0,Mohammad Bazar,334.0
2258.0,Rajnagar,334.0
2259.0,Suri - I,334.0
2260.0,Suri - II,334.0
2261.0,Sainthia,334.0
2262.0,Labpur,334.0
2263.0,Nanoor,334.0
2264.0,Bolpur Sriniketan,334.0
2265.0,Illambazar,334.0
2266.0,Dubrajpur,334.0
2267.0,Khoyrasol,334.0
0.0,Barddhaman ,335.0
2268.0,Salanpur,335.0
2269.0,Barabani,335.0
99999.0,Area not under any Sub-district,335.0
2270.0,Jamuria,335.0
2271.0,Raniganj,335.0
2272.0,Ondal,335.0
2273.0,Pandabeswar,335.0
2274.0,Faridpur Durgapur,335.0
2275.0,Kanksa,335.0
2276.0,Ausgram - II,335.0
2277.0,Ausgram - I,335.0
2278.0,Mangolkote,335.0
2279.0,Ketugram - I,335.0
2280.0,Ketugram - II,335.0
2281.0,Katwa - I,335.0
2282.0,Katwa - II,335.0
2283.0,Purbasthali - I,335.0
2284.0,Purbasthali - II,335.0
2285.0,Manteswar,335.0
2286.0,Bhatar,335.0
2287.0,Galsi - I,335.0
2288.0,Galsi - II,335.0
2289.0,Burdwan - I,335.0
2290.0,Burdwan - II,335.0
2291.0,Memari - I,335.0
2292.0,Memari - II,335.0
2293.0,Kalna - I,335.0
2294.0,Kalna - II,335.0
2295.0,Jamalpur,335.0
2296.0,Raina - I,335.0
2297.0,Khandaghosh,335.0
2298.0,Raina - II,335.0
0.0,Nadia ,336.0
2299.0,Karimpur - I,336.0
2300.0,Karimpur - II,336.0
2301.0,Tehatta - I,336.0
2302.0,Tehatta - II,336.0
2303.0,Kaliganj,336.0
2304.0,Nakashipara,336.0
2305.0,Chapra,336.0
2306.0,Krishnagar - II,336.0
2307.0, Nabadwip,336.0
2308.0,Krishnagar - I,336.0
2309.0,Krishnaganj,336.0
2310.0,Hanskhali,336.0
2311.0,Santipur,336.0
2312.0,Ranaghat - I,336.0
99999.0,Area not under any Sub-district,336.0
2313.0,Ranaghat - II,336.0
2314.0,Chakdah,336.0
2315.0,Haringhata,336.0
0.0,North Twenty Four Parganas,337.0
2316.0,Bagda,337.0
2317.0,Bongaon,337.0
2318.0,Gaighata,337.0
2319.0,Swarupnagar,337.0
2320.0,Habra - I,337.0
2321.0,Habra - II,337.0
2322.0,Amdanga,337.0
2323.0,Barrackpur - I,337.0
99999.0,Area not under any Sub-district,337.0
2324.0,Barrackpur - II,337.0
2325.0,Barasat - I,337.0
2326.0,Barasat - II,337.0
2327.0,Deganga,337.0
2328.0,Baduria,337.0
2329.0,Basirhat - I,337.0
2330.0,Basirhat - II,337.0
2331.0,Haroa,337.0
2332.0,Rajarhat,337.0
2333.0,Minakhan,337.0
2334.0,Sandeshkhali - I,337.0
2335.0,Sandeshkhali - II,337.0
2336.0,Hasnabad,337.0
2337.0,Hingalganj,337.0
0.0,Hugli ,338.0
2338.0,Goghat - I,338.0
2339.0,Goghat - II,338.0
2340.0,Arambag,338.0
2341.0,Pursura,338.0
2342.0,Tarakeswar,338.0
2343.0,Dhaniakhali,338.0
2344.0,Pandua,338.0
2345.0,Balagarh,338.0
2346.0,Chinsurah - Magra,338.0
99999.0,Area not under any Sub-district,338.0
2347.0,Polba - Dadpur,338.0
2348.0,Haripal,338.0
2349.0,Singur,338.0
2350.0,Serampur Uttarpara,338.0
2351.0,Chanditala - I,338.0
2352.0,Chanditala - II,338.0
2353.0,Jangipara,338.0
2354.0,Khanakul - I,338.0
2355.0,Khanakul - II,338.0
0.0,Bankura ,339.0
2356.0,Saltora,339.0
2357.0,Mejhia,339.0
2358.0,Gangajalghati,339.0
2359.0,Chhatna,339.0
2360.0,Indpur,339.0
2361.0,Bankura - I,339.0
2362.0,Bankura - II,339.0
2363.0,Barjora,339.0
2364.0,Sonamukhi,339.0
2365.0,Patrasayer,339.0
2366.0,Indus,339.0
2367.0,Kotulpur,339.0
2368.0,Jaypur,339.0
2369.0,Vishnupur,339.0
2370.0,Onda,339.0
2371.0,Taldangra,339.0
2372.0,Simlapal,339.0
2373.0,Khatra,339.0
2374.0,Hirbandh,339.0
2375.0,Ranibundh,339.0
2376.0,Raipur,339.0
2377.0,Sarenga,339.0
0.0,Puruliya,340.0
2378.0,Jaipur,340.0
2379.0,Purulia - II,340.0
2380.0,Para,340.0
2381.0,Raghunathpur - II,340.0
2382.0,Raghunathpur - I,340.0
2383.0,Neturia,340.0
2384.0,Santuri,340.0
2385.0,Kashipur,340.0
2386.0,Hura,340.0
2387.0,Purulia - I,340.0
2388.0,Puncha,340.0
2389.0,Arsha,340.0
2390.0,Jhalda - I,340.0
2391.0,Jhalda - II,340.0
2392.0,Bagmundi,340.0
2393.0,Balarampur,340.0
2394.0,Barabazar,340.0
2395.0,Manbazar - I,340.0
2396.0,Manbazar - II,340.0
2397.0,Bundwan,340.0
0.0,Haora ,341.0
2398.0,Udaynarayanpur,341.0
2399.0,Amta - II,341.0
2400.0,Amta - I,341.0
2401.0,Jagatballavpur,341.0
2402.0,Domjur,341.0
2403.0,Bally Jagachha,341.0
2404.0,Sankrail,341.0
99999.0,Area not under any Sub-district,341.0
2405.0,Panchla,341.0
2406.0,Uluberia - II,341.0
2407.0,Uluberia - I,341.0
2408.0,Bagnan - I,341.0
2409.0,Bagnan - II,341.0
2410.0,Shyampur - I,341.0
2411.0,Shyampur - II,341.0
0.0,Kolkata,342.0
0.0,South Twenty Four Parganas,343.0
2412.0,Thakurpukur Mahestola,343.0
2413.0,Budge Budge - I,343.0
2414.0,Budge Budge - II,343.0
2415.0,Bishnupur - I,343.0
2416.0,Bishnupur - II,343.0
2417.0,Sonarpur,343.0
2418.0,Bhangar - I,343.0
2419.0,Bhangar - II,343.0
2420.0,Canning - I,343.0
2421.0,Canning - II,343.0
2422.0,Baruipur,343.0
2423.0,Magrahat - II,343.0
2424.0,Magrahat - I,343.0
2425.0,Falta,343.0
2426.0,Diamond Harbour - I,343.0
2427.0,Diamond Harbour - II,343.0
2428.0,Kulpi,343.0
2429.0,Mandirbazar,343.0
2430.0,Mathurapur - I,343.0
2431.0,Jaynagar - I,343.0
2432.0,Jaynagar - II,343.0
2433.0,Kultali,343.0
2434.0,Basanti,343.0
2435.0,Gosaba,343.0
2436.0,Mathurapur - II,343.0
2437.0,Kakdwip,343.0
2438.0,Sagar,343.0
2439.0,Namkhana,343.0
2440.0,Patharpratima,343.0
0.0,Paschim Medinipur,344.0
2441.0,Binpur - II,344.0
2442.0,Binpur - I,344.0
2443.0,Garbeta - II,344.0
2444.0,Garbeta - I,344.0
2445.0,Garbeta - III,344.0
2446.0,Chandrakona - I,344.0
2447.0,Chandrakona - II,344.0
2448.0,Ghatal,344.0
2449.0,Daspur - I,344.0
2450.0,Daspur - II,344.0
2451.0,Keshpur,344.0
2452.0,Salbani,344.0
2453.0,Midnapore,344.0
2454.0,Jhargram,344.0
2455.0,Jamboni,344.0
2456.0,Gopiballavpur - II,344.0
2457.0,Gopiballavpur - I,344.0
2458.0,Nayagram,344.0
2459.0,Sankrail,344.0
2460.0,Kharagpur - I,344.0
2461.0,Kharagpur - II,344.0
2462.0,Debra,344.0
2463.0,Pingla,344.0
2464.0,Sabang,344.0
2465.0,Narayangarh,344.0
2466.0,Keshiary,344.0
2467.0,Dantan - I,344.0
2468.0,Dantan - II,344.0
2469.0,Mohanpur,344.0
0.0,Purba Medinipur,345.0
2470.0,Panskura ,345.0
2471.0,Kolaghat,345.0
2472.0,Tamluk,345.0
2473.0,Sahid Matangini,345.0
2474.0,Nanda Kumar,345.0
2475.0,Mahisadal,345.0
2476.0,Moyna,345.0
2477.0,Potashpur - I,345.0
2478.0,Potashpur - II,345.0
2479.0,Bhagawanpur - II,345.0
2480.0,Bhagawanpur - I,345.0
2481.0,Chandipur,345.0
2482.0,Sutahata,345.0
2483.0,Haldia,345.0
2484.0,Nandigram - I,345.0
2485.0,Nandigram - II,345.0
2486.0,Khejuri - I,345.0
2487.0,Khejuri - II,345.0
2488.0,Contai - I,345.0
2489.0,Deshopran,345.0
2490.0,Contai - III,345.0
2491.0,Egra - I,345.0
2492.0,Egra - II,345.0
2493.0,Ramnagar - I,345.0
2494.0,Ramnagar - II,345.0
99999.0,Area not under any Sub-district,327.0
99999.0,Area not under any Sub-district,328.0
99999.0,Area not under any Sub-district,329.0
99999.0,Area not under any Sub-district,330.0
99999.0,Area not under any Sub-district,332.0
99999.0,Area not under any Sub-district,333.0
99999.0,Area not under any Sub-district,334.0
99999.0,Area not under any Sub-district,339.0
99999.0,Area not under any Sub-district,340.0
99999.0,Area not under any Sub-district,342.0
99999.0,Area not under any Sub-district,343.0
99999.0,Area not under any Sub-district,344.0
99999.0,Area not under any Sub-district,345.0
0.0,JHARKHAND,0.0
0.0,Garhwa ,346.0
2495.0,Kharaundhi,346.0
2496.0,Bhawnathpur,346.0
2497.0,Ketar,346.0
2498.0,Kandi,346.0
2499.0,Majhiaon,346.0
2500.0,Bardiha,346.0
2501.0,Ramna,346.0
2502.0,Bishunpura,346.0
2503.0,Nagaruntari,346.0
2504.0,Dhurki,346.0
2505.0,Sagma,346.0
2506.0,Dandai,346.0
2507.0,Chinia,346.0
2508.0,Meral (Pipra Kalan),346.0
2509.0,Garhwa,346.0
2510.0,Danda,346.0
2511.0,Ranka,346.0
2512.0,Ramkanda,346.0
2513.0,Bhandaria,346.0
0.0,Chatra,347.0
2514.0,Shaligram Ram Narayanpur(Hunterganj),347.0
2515.0,Pratappur,347.0
2516.0,Kunda,347.0
2517.0,Lawalaung,347.0
2518.0,Chatra,347.0
2519.0,Kanha Chatti,347.0
2520.0,Itkhori,347.0
2521.0,Mayur Hand,347.0
2522.0,Gidhaur,347.0
2523.0,Pathalgora,347.0
2524.0,Simaria,347.0
2525.0,Tandwa,347.0
0.0,Kodarma,348.0
2526.0,Satgawan,348.0
2527.0,Kodarma,348.0
2528.0,Domchanch,348.0
2529.0,Jainagar,348.0
2530.0,Chandwara,348.0
2531.0,Markacho,348.0
0.0,Giridih,349.0
2532.0,Gawan,349.0
2533.0,Tisri,349.0
2534.0,Deori,349.0
2535.0,Dhanwar,349.0
2536.0,Jamua,349.0
2537.0,Bengabad,349.0
2538.0,Gande,349.0
2539.0,Giridih,349.0
2540.0,Birni,349.0
2541.0,Bagodar,349.0
2542.0,Sariya,349.0
2543.0,Dumri,349.0
2544.0,Pirtanr,349.0
0.0,Deoghar,350.0
2545.0,Deoghar,350.0
2546.0,Mohanpur,350.0
2547.0,Sarwan,350.0
2548.0,Sona Rai Tharhi,350.0
2549.0,Devipur,350.0
2550.0,Madhupur,350.0
2551.0,Margo Munda,350.0
2552.0,Karon,350.0
2553.0,Sarath,350.0
2554.0,Palojori,350.0
0.0,Godda,351.0
2555.0,Meherma,351.0
2556.0,Thakurgangti,351.0
2557.0,Boarijor,351.0
2558.0,Mahagama,351.0
2559.0,Pathargama,351.0
2560.0,Bashant Rai,351.0
2561.0,Godda,351.0
2562.0,Poreyahat,351.0
2563.0,Sundarpahari,351.0
0.0,Sahibganj,352.0
2564.0,Sahibganj,352.0
2565.0,Mandro,352.0
2566.0,Borio,352.0
2567.0,Barhait,352.0
2568.0,Taljhari,352.0
2569.0,Rajmahal,352.0
2570.0,Udhwa,352.0
2571.0,Pathna,352.0
2572.0,Barharwa,352.0
0.0,Pakur,353.0
2573.0,Litipara,353.0
2574.0,Amrapara,353.0
2575.0,Hiranpur,353.0
2576.0,Pakaur,353.0
2577.0,Maheshpur,353.0
2578.0,Pakuria,353.0
0.0,Dhanbad,354.0
2579.0,Tundi,354.0
2580.0,Purbi Tundi,354.0
2581.0,Topchanchi,354.0
2582.0,Baghmara-Cum-Katras,354.0
2583.0,Gobindpur ,354.0
2584.0,Dhanbad-Cum-Kenduadih-Cum-Jagata,354.0
2585.0,Jharia-Cum-Jorapokhar-Cum-Sindri ,354.0
2586.0,Baliapur ,354.0
2587.0,Nirsa-Cum-Chirkunda,354.0
0.0,Bokaro,355.0
2588.0,Nawadih,355.0
2589.0,Chandrapura,355.0
2590.0,Bermo,355.0
2591.0,Gumia,355.0
2592.0,Peterwar,355.0
2593.0,Kasmar,355.0
2594.0,Jaridih,355.0
2595.0,Chas,355.0
2596.0,Chandankiyari,355.0
0.0,Lohardaga,356.0
2597.0,Kisko,356.0
2598.0,Peshrar,356.0
2599.0,Kuru,356.0
2600.0,Kairo,356.0
2601.0,Lohardaga,356.0
2602.0,Senha,356.0
2603.0,Bhandra,356.0
0.0,Purbi Singhbhum,357.0
2604.0,Patamda,357.0
2605.0,Boram,357.0
2606.0,Golmuri-Cum-Jugsalai,357.0
2607.0,Ghatshila,357.0
2608.0,Potka,357.0
2609.0,Musabani,357.0
2610.0,Dumaria,357.0
2611.0,Dhalbhumgarh,357.0
2612.0,Gurbandha,357.0
2613.0,Chakulia,357.0
2614.0,Baharagora,357.0
0.0,Palamu,358.0
2615.0,Hussainabad,358.0
2616.0,Haidernagar,358.0
2617.0,Mohammad Ganj,358.0
2618.0,Hariharganj,358.0
2619.0,Pipra,358.0
2620.0,Chhatarpur,358.0
2621.0,Nawadiha Bazar/Nawadiha,358.0
2622.0,Pandu,358.0
2623.0,Untari Road,358.0
2624.0,Bishrampur,358.0
2625.0,Nawa Bazar,358.0
2626.0,Patan,358.0
2627.0,Padwa,358.0
2628.0,Manatu,358.0
2629.0,Tarhasi,358.0
2630.0,Panki,358.0
2631.0,Satbarwa,358.0
2632.0,Nilambar-Pitambarpur(Lesliganj),358.0
2633.0,Medininagar(Daltonganj),358.0
2634.0,Chainpur,358.0
0.0,Latehar,359.0
2635.0,Manika,359.0
2636.0,Barwadih,359.0
2637.0,Mahuadanr,359.0
2638.0,Garu,359.0
2639.0,Latehar,359.0
2640.0,Balumath,359.0
2641.0,Bariyatu,359.0
2642.0,Herhanj,359.0
2643.0,Chandwa,359.0
0.0,Hazaribagh,360.0
2644.0,Chauparan,360.0
2645.0,Barhi,360.0
2646.0,Padma,360.0
2647.0,Ichak,360.0
2648.0,Tati Jhariya,360.0
2649.0,Daru,360.0
2650.0,Barkatha,360.0
2651.0,Chalkusa,360.0
2652.0,Bishungarh,360.0
2653.0,Hazaribag,360.0
2654.0,Katkamsandi,360.0
2655.0,Katamdag,360.0
2656.0,Keredari,360.0
2657.0,Barkagaon,360.0
2658.0,Churchu,360.0
2659.0,Dadi,360.0
0.0,Ramgarh,361.0
2660.0,Patratu,361.0
2661.0,Mandu,361.0
2662.0,Ramgarh,361.0
2663.0,Dulmi,361.0
2664.0,Chitarpur,361.0
2665.0,Gola,361.0
0.0,Dumka,362.0
2666.0,Saraiyahat,362.0
2667.0,Jarmundi,362.0
2668.0,Ramgarh,362.0
2669.0,Gopikandar,362.0
2670.0,Kathikund,362.0
2671.0,Shikaripara,362.0
2672.0,Ranishwar,362.0
2673.0,Dumka,362.0
2674.0,Jama,362.0
2675.0,Masalia,362.0
0.0,Jamtara,363.0
2676.0,Narayanpur,363.0
2677.0,Karma Tanr Vidyasagar,363.0
2678.0,Jamtara,363.0
2679.0,Nala,363.0
2680.0,Fatehpur,363.0
2681.0,Kundhit,363.0
0.0,Ranchi,364.0
2682.0,Burmu,364.0
2683.0,Khelari,364.0
2684.0,Kanke,364.0
2685.0,Ormanjhi,364.0
2686.0,Angara,364.0
2687.0,Rahe,364.0
2688.0,Silli,364.0
2689.0,Sonahatu,364.0
2690.0,Namkum,364.0
2691.0,Ratu,364.0
2692.0,Nagri,364.0
2693.0,Mandar,364.0
2694.0,Chanho,364.0
2695.0,Bero,364.0
2696.0,Itki,364.0
2697.0,Lapung,364.0
2698.0,Bundu,364.0
2699.0,Tamar I,364.0
0.0,Khunti,365.0
2700.0,Karra,365.0
2701.0,Torpa,365.0
2702.0,Rania,365.0
2703.0,Murhu,365.0
2704.0,Khunti,365.0
2705.0,Erki (Tamar II),365.0
0.0,Gumla,366.0
2706.0,Bishunpur,366.0
2707.0,Ghaghra,366.0
2708.0,Sisai,366.0
2709.0,Verno,366.0
2710.0,Kamdara,366.0
2711.0,Basia,366.0
2712.0,Gumla,366.0
2713.0,Chainpur,366.0
2714.0,Dumri,366.0
2715.0,Albert Ekka(Jari),366.0
2716.0,Raidih,366.0
2717.0,Palkot,366.0
0.0,Simdega,367.0
2718.0,Simdega,367.0
2719.0,Pakar Tanr,367.0
2720.0,Kurdeg,367.0
2721.0,Kersai,367.0
2722.0,Bolba,367.0
2723.0,Thethaitangar,367.0
2724.0,Kolebira,367.0
2725.0,Jaldega,367.0
2726.0,Bansjor,367.0
2727.0,Bano,367.0
0.0,Pashchimi Singhbhum,368.0
2728.0,Sonua,368.0
2729.0,Gudri,368.0
2730.0,Bandgaon,368.0
2731.0,Chakradharpur,368.0
2732.0,Khuntpani,368.0
2733.0,Goilkera,368.0
2734.0,Anandpur,368.0
2735.0,Manoharpur,368.0
2736.0,Noamundi,368.0
2737.0,Tonto,368.0
2738.0,Hat Gamharia,368.0
2739.0,Chaibasa,368.0
2740.0,Tantnagar,368.0
2741.0,Manjhari,368.0
2742.0,Jhinkpani,368.0
2743.0,Jagannathpur,368.0
2744.0,Kumardungi,368.0
2745.0,Majhgaon,368.0
0.0,Saraikela-Kharsawan,369.0
2746.0,Kuchai,369.0
2747.0,Kharsawan,369.0
2748.0,Chandil,369.0
2749.0,Ichagarh,369.0
2750.0,Kukru,369.0
2751.0,Nimdih,369.0
2752.0,Adityapur(Gamharia),369.0
2753.0,Saraikela,369.0
2754.0,Gobindpur(Rajnagar),369.0
0.0,ODISHA,0.0
0.0,Bargarh,370.0
2755.0,Paikamal,370.0
2756.0,Jharbandha,370.0
2757.0,Padmapur,370.0
2758.0,Burden,370.0
2759.0,Gaisilet,370.0
2760.0,Melchhamunda,370.0
2761.0,Sohela,370.0
2762.0,Bijepur,370.0
2763.0,Barapali,370.0
2764.0,Bheden,370.0
2765.0,Bargarh,370.0
2766.0,Bargarh Sadar ,370.0
2767.0,Bhatli,370.0
2768.0,Ambabhona,370.0
2769.0,Attabira,370.0
0.0,Jharsuguda,371.0
2770.0,Rengali,371.0
2771.0,Lakhanpur,371.0
2772.0,Belpahar,371.0
2773.0,Banaharapali,371.0
2774.0,Orient,371.0
2775.0,Brajarajnagar,371.0
2776.0,Jharsuguda,371.0
2777.0,Badmal ,371.0
2778.0,Laikera,371.0
2779.0,Kolabira,371.0
0.0,Sambalpur,372.0
2780.0,Govindpur,372.0
2781.0,Mahulpalli,372.0
2782.0,Kochinda,372.0
2783.0,Katarbaga,372.0
2784.0,Thelkoloi  ,372.0
2785.0,Rengali ,372.0
2786.0,Sasan,372.0
2787.0,Hirakud,372.0
2788.0,Burla,372.0
2789.0,Dhanupali,372.0
2790.0,Ainthapali,372.0
2791.0,Sadar,372.0
2792.0,Jamankira,372.0
2793.0,Kisinda,372.0
2794.0,Jujomura,372.0
2795.0,Dhama,372.0
2796.0,Charamal,372.0
2797.0,Rairakhol,372.0
2798.0,Naktideul,372.0
2799.0,Sambalpur (M),372.0
0.0,Debagarh,373.0
2800.0,Debagarh,373.0
2801.0,Barkot,373.0
